bal_150_t-1,bal_250_t-1,bal_350_t-1,bal_energy_band_low_t-1,bal_energy_band_medium_t-1,bal_energy_band_high_t-1,6004_FTF_t-1,6004_BSF_t-1,6004_BPFO_t-1,6004_BPFI_t-1,bal_150_t,bal_250_t,bal_350_t,bal_energy_band_low_t,bal_energy_band_medium_t,bal_energy_band_high_t,6004_FTF_t,6004_BSF_t,6004_BPFO_t,6004_BPFI_t
-9.5588226662,-7.8415799958,-9.3943851497,-814.8135090002,-2870.7323627788,-7156.775391552,-55.5476995477,-39.3403940505,-36.7818123795,-39.7990893385,-9.8092089218,-7.8599541064,-9.0856946992,-912.2483568715,-3090.6377473853,-7378.7528825516,-48.9757500391,-43.5295062972,-41.4910843775,-41.8539773964
-9.6495415145,-7.818507289,-9.473750013,-810.5654492605,-2869.1178103549,-7138.3967479964,-51.4428068837,-39.4577555895,-38.243766111,-42.0995607948,-9.8491921868,-7.7437821137,-9.1111389774,-898.0967429657,-3085.1682319033,-7358.4613699749,-47.8307909473,-44.007618784,-40.3805428863,-39.8444144148
-9.9433330157,-7.7144297148,-9.8615136789,-795.7510301478,-2870.832464255,-7166.6008230023,-46.4068116784,-38.6355257092,-35.8327672346,-39.2823906072,-9.8374609943,-7.7360318658,-9.0662675121,-909.7798015055,-3063.2419826482,-7373.356204858,-50.7728406704,-44.1395990123,-41.9270028466,-41.9027420539
-9.7287453595,-7.7697161241,-9.4270452896,-788.8374773153,-2848.9148825984,-7133.0726030492,-46.7364386793,-37.5137773404,-37.5293994889,-37.6989583885,-9.8917226098,-7.9007891313,-9.1175720344,-916.3679893457,-3064.9186736217,-7371.6960588176,-48.6761953728,-44.9822664343,-41.7364039019,-40.9894573729
-10.0995614172,-7.7344809343,-9.6316575308,-795.6315454351,-2854.5350962005,-7146.8438462591,-49.4225125689,-36.7503117113,-34.7383353907,-39.2795102012,-9.7926772537,-7.706592702,-9.2156130388,-905.7537786153,-3077.6116050084,-7369.2644290208,-48.360387994,-42.4498147827,-40.9429497134,-40.8496410572
-9.8301390053,-7.6589112794,-9.3464659356,-806.9121459913,-2869.2722203303,-7172.0797221259,-48.0704350552,-37.8241659029,-35.0802184241,-39.7840546544,-9.7284823311,-7.8154353638,-9.1446412918,-903.7877862516,-3080.1517101157,-7382.9318084987,-49.7701736814,-43.3770634914,-43.3498230253,-39.79337794
-9.4965217017,-7.7601263414,-9.3605538594,-808.0315859023,-2829.3711549888,-7142.2558611992,-56.3560776733,-36.3631689226,-37.4128008232,-39.5149597182,-9.8163928235,-7.9254620395,-9.2195785585,-907.7858223379,-3085.5439446099,-7350.2676639039,-48.8898615792,-45.0669279163,-40.7776199333,-40.7868864054
-9.6273504762,-7.7328197827,-9.3381753868,-795.1272187726,-2859.2352113802,-7157.1139086637,-49.4632261833,-37.0194093542,-34.1533054074,-39.7549039598,-9.8668886623,-7.73905431,-9.1184639341,-899.8920036714,-3064.0865389761,-7367.2403236824,-49.1121364081,-43.4209097047,-40.6238202109,-39.9285196462
-9.2241961852,-7.7471414362,-9.5915433362,-802.2763354051,-2851.4313463876,-7167.0090368413,-50.3764902501,-38.4381663063,-36.2973050978,-39.4389527767,-9.9440615056,-7.7177568713,-9.1829159319,-909.5002023421,-3097.6242791103,-7374.6113930806,-48.0103981839,-44.6640528698,-39.3102570475,-40.8423329969
-9.1661537156,-7.8017427477,-9.7889130956,-809.3886858503,-2863.1739835351,-7169.3631930925,-48.4458618106,-38.3120863044,-35.7648149188,-38.8140895311,-10.0632166231,-7.7312680695,-9.0655441715,-907.2850800225,-3097.2052009915,-7366.954682239,-47.6954331068,-43.598188647,-43.2351211305,-39.940416151
-9.2251734801,-7.788210636,-9.3230744509,-792.580576764,-2864.9420230455,-7139.2576813234,-47.3457448828,-37.0920831857,-36.1432358148,-39.571854239,-9.7951177152,-8.0508599853,-9.3346755677,-906.5333230787,-3073.6632486182,-7370.5385091754,-53.0852273153,-43.3395878643,-40.1259096191,-41.1004422418
-8.9983914033,-7.8230587065,-9.5283575601,-807.9558794544,-2869.615003113,-7143.8362514681,-50.1906710674,-37.3049260952,-36.2180036305,-40.7189300701,-9.6463869154,-8.0466066541,-9.2605309123,-904.2362502445,-3063.0996388012,-7362.7562086794,-53.1009934559,-42.7650801448,-41.2813934673,-40.880310976
-9.4243638602,-7.642756465,-9.6620296793,-784.8491128645,-2877.3644662534,-7142.6341378934,-46.7660833273,-37.2211359098,-35.9287095222,-40.9692093569,-9.8485085909,-7.8586928482,-9.1661042456,-892.1629289545,-3075.3838609404,-7351.3122051533,-50.3771936128,-43.1749594986,-39.7850290786,-42.4337276591
-9.4628818639,-7.8510996063,-9.4073535425,-802.6789868952,-2849.3830070014,-7135.8744942359,-49.6742027495,-37.5499236766,-35.1755501859,-38.6299450152,-10.0381420435,-7.7505951783,-9.0158254782,-898.0040596238,-3086.9090627026,-7341.6007955715,-47.981069368,-41.9372113617,-41.5111662087,-41.1920031439
-9.5658021594,-7.5844118656,-9.3710313437,-787.9367430831,-2824.4991884265,-7108.1594459336,-47.5735727937,-36.2726960597,-33.7179617121,-38.1790236831,-9.8128402218,-8.1255243422,-9.295598175,-892.7856245892,-3066.4299163859,-7381.3919688538,-49.6106376026,-42.3075448933,-41.4135495006,-40.2940352312
-9.7468022839,-7.6903218519,-9.3306117715,-792.9715702802,-2842.4975289867,-7133.1480216122,-48.3533983421,-37.961425827,-34.8460387561,-40.4869372236,-9.9825905469,-7.7087743626,-9.1205036237,-915.0765735011,-3080.5476369615,-7357.3414456635,-50.8363717392,-43.4065578585,-42.9677652253,-40.0379685804
-10.0088032626,-7.7891487987,-9.8809965649,-794.3357061362,-2858.096919939,-7146.7983015241,-50.6171007071,-37.4671545411,-33.9520340673,-39.3250183376,-9.9960994695,-7.7585819036,-9.0486649997,-900.0552650689,-3072.7957878634,-7345.1716156265,-48.2153345272,-43.9843553175,-40.7440506944,-41.2409287343
-9.5588196477,-7.8063978496,-9.4585343716,-793.0185090431,-2862.356119597,-7135.1264815547,-46.522856273,-36.9378288416,-35.2293719152,-38.0928573467,-9.8844650754,-7.907440265,-9.1967838662,-898.4078325215,-3080.0708477133,-7369.2931087875,-50.474729815,-43.9340816979,-41.5161650817,-40.6577438677
-10.0161987693,-7.8194514005,-9.1606272568,-816.0873622724,-2849.3655865544,-7117.9583439873,-52.0452722027,-38.5430434524,-34.9651198663,-38.5841319888,-9.7353985478,-7.7658343355,-9.0717904191,-896.1373377844,-3069.4781436619,-7331.6329320913,-47.080833726,-44.3579044373,-40.7970015325,-40.3088074424
-10.0939532374,-7.780635662,-9.6325154802,-794.5732156093,-2853.7067967715,-7159.1350253085,-46.9821125203,-36.61763542,-33.8130222668,-41.8774181872,-9.8893407777,-7.7567347403,-9.350517665,-918.7130785468,-3073.4876494164,-7366.3465976126,-48.5322545267,-43.882437491,-40.8056959575,-40.6450948305
-9.3103383423,-7.7770341637,-9.3611401011,-800.4762405837,-2862.3045640466,-7135.0198941289,-52.2967751503,-36.8745829278,-35.4055674094,-39.7867468548,-9.8983461167,-7.8840416122,-9.0999331296,-892.3257159876,-3077.1564526486,-7381.3586754629,-51.5933576623,-41.7100203275,-42.6879337262,-40.9802833469
-9.1833997408,-7.8070912251,-9.6188985111,-805.9609311825,-2896.129062904,-7173.1306698154,-52.4239651344,-38.7466461456,-35.7382742494,-41.4524254473,-9.762548356,-7.7379342583,-9.2299904734,-893.4128139359,-3076.3207675211,-7338.3635192109,-47.7228816135,-43.7872571344,-42.9478123456,-40.5734718232
-9.1854951176,-7.7463672479,-9.4234064748,-788.1678912361,-2833.0284979341,-7132.5844286716,-47.0239535822,-38.0847540919,-34.9326914778,-40.326414113,-9.9988097699,-7.8659781894,-9.0455040301,-894.3704573985,-3067.5983970385,-7351.7355559179,-48.12941273,-43.1410861878,-39.6288595146,-40.3798895891
-9.2190736799,-7.8102378167,-9.6420419037,-799.0035531347,-2843.6860422417,-7126.9630522774,-48.0764376957,-38.6906538603,-35.8562324162,-40.6202503977,-9.8837803644,-7.9942519671,-9.1927465787,-905.9153640122,-3073.1150138376,-7359.6629104887,-47.5953452184,-42.9860515503,-39.3377822137,-40.6314101578
-9.6336584699,-7.6421708978,-9.5674461676,-800.7843914006,-2893.4588539856,-7144.4267021148,-51.4849606917,-37.5861454899,-35.6539961456,-41.2268170422,-9.8426013748,-7.7516430637,-9.3616410647,-902.7732444552,-3076.3229808539,-7381.7088189792,-47.89676927,-43.9115969389,-42.150612955,-41.0838560081
-9.2621078541,-7.8693987297,-9.480222242,-812.0626609778,-2847.6850799616,-7148.7620300183,-52.6800679358,-37.5666955963,-36.0914288935,-38.1084136441,-9.7766485699,-8.0517047737,-9.2887787562,-912.0913965732,-3071.2412512154,-7365.9347783683,-50.4287532664,-43.6909788403,-38.807052456,-41.2323273341
-9.2845113749,-7.8185534079,-9.4680913853,-790.9484327526,-2873.3213440934,-7108.5673875064,-48.6869395092,-37.6348811077,-35.8975074999,-39.9178484217,-9.8652455696,-7.7558816193,-9.422356826,-888.2281688735,-3089.5899559011,-7353.3674104463,-47.8463680327,-43.0674879802,-41.2527288337,-39.8494479635
-9.3893953327,-7.857388954,-9.4857724512,-800.5568665724,-2887.1997477279,-7154.2329276476,-50.8520888278,-39.3153736776,-36.6453075877,-39.5850068067,-10.0517796323,-7.693118164,-9.0032545206,-896.0615747358,-3074.7348558719,-7372.6646965046,-48.3872748884,-44.2475391641,-40.9594296306,-40.2239808215
-10.0786563763,-7.7632329422,-9.6811253622,-797.099922057,-2868.0581349257,-7172.6684270203,-48.0923069256,-38.9304530744,-35.1924978802,-38.2119767995,-9.9021407917,-7.7679574814,-9.0290202175,-893.0396057897,-3087.6509396724,-7370.5428006126,-50.4623148065,-42.3835097858,-43.5274630491,-41.2215984463
-9.8300697164,-7.7852254035,-9.2884832705,-815.5009915348,-2862.3885681992,-7137.1116882834,-45.8699993741,-39.6653159524,-38.8478282518,-39.2983769816,-9.7536829108,-7.9705279768,-9.3348324553,-912.557350442,-3063.6168440388,-7348.9166456453,-51.9538202086,-43.4888412922,-41.1613264774,-40.7448040507
-9.3731468756,-7.7573413366,-9.4348164531,-812.0784544684,-2866.5328201028,-7143.8853469729,-47.1365655039,-39.4798943372,-38.1677469532,-39.5811216789,-9.9759833591,-7.9086197452,-9.143560578,-898.7380636576,-3066.7769272323,-7353.4649566515,-47.8002086274,-41.8179409418,-41.187657237,-41.5691488684
-9.3447846915,-7.8088262942,-9.7484254441,-808.5221219143,-2867.393807657,-7141.9053336846,-46.7434127255,-39.2621216053,-35.9876614154,-40.5378793797,-9.7374611452,-7.7641664345,-9.1553760942,-901.5668763294,-3091.3435889515,-7350.2252521498,-48.8000439735,-43.9440590769,-41.026688858,-41.6143943364
-9.1887118745,-7.8785017448,-9.6245358096,-800.4658510118,-2882.6345984385,-7165.6251873035,-48.7393896983,-38.5493099743,-42.0904887658,-40.5779612875,-9.8767394058,-7.7665640045,-9.0942261482,-900.2519791782,-3054.8219144176,-7349.5091169052,-48.4002774028,-42.7134373703,-41.343547146,-40.6440904155
-9.5127910685,-7.887109087,-9.3967446796,-816.8605373059,-2864.3624815641,-7164.3328773655,-50.9691389815,-38.3358314856,-35.3622948467,-39.8139785027,-9.7404255456,-7.9702044003,-9.4539810676,-911.0008344825,-3084.3790294943,-7333.7551959946,-49.5289031947,-42.9439623527,-38.1911617504,-40.6341248444
-9.4040055469,-7.7030972136,-9.1750153366,-811.7862879623,-2863.9997368413,-7156.0477864829,-47.0542138284,-39.0302477834,-36.5479622272,-41.2314767305,-9.8259624071,-7.8425178134,-9.1317251066,-913.8489044446,-3075.4710164691,-7372.2179243877,-47.5175751112,-46.8943090307,-41.8956513371,-39.8858501799
-10.1074556482,-7.8511432482,-9.3769844107,-805.2503051327,-2905.3482390312,-7169.270780155,-51.9427573749,-37.90789167,-36.9964184622,-41.5728894527,-10.0154325767,-7.7444021177,-9.0490675656,-899.9166958348,-3086.4110007803,-7371.4937150767,-49.6936850911,-44.0457878416,-41.1092078851,-40.8868364268
-9.7404562992,-7.6675363615,-9.4679785579,-808.6342889448,-2873.3151593468,-7155.8946218751,-49.7762877125,-38.543216907,-36.1975540352,-39.0319559454,-9.4740723185,-7.9033604005,-9.5555560985,-899.71312781,-3082.3297536462,-7334.3292544903,-48.5564144184,-45.577636923,-40.1672528025,-41.0559760004
-9.7097558078,-7.7153217286,-9.5432758215,-814.7247850697,-2865.3742183259,-7166.2710115804,-49.0380589511,-39.2082372079,-36.7643039562,-39.6020272176,-10.1316688166,-7.7441086338,-9.0703650336,-887.8023759843,-3074.8213266073,-7371.2910309413,-48.4979627781,-42.7048053416,-41.628024436,-40.7469649186
-9.7630234561,-7.7065625517,-9.3585684925,-811.5269743021,-2883.0400432159,-7154.9483585714,-49.5357505078,-37.3520534758,-36.2652249199,-40.9739938644,-9.9874233011,-7.9309065026,-9.1076134069,-891.8791878313,-3078.050652043,-7371.3173387072,-48.6971871231,-43.9717038114,-40.6630875852,-40.9217414048
-9.4081129521,-7.6752269894,-9.5442718486,-808.0758531358,-2872.0716775014,-7189.6797951501,-49.5579593074,-37.7282056633,-34.8671995925,-39.4570178671,-9.7629456269,-7.9593952875,-9.1901055281,-921.5022030142,-3090.321329994,-7380.4906124312,-48.4861135769,-44.3363837058,-43.8544824202,-40.1733755811
-9.6436365384,-7.653998008,-9.4464146411,-799.2698343857,-2870.2850143756,-7149.4204554261,-50.9820854698,-38.1644722658,-34.3150681514,-40.3248738908,-9.6859294098,-8.0086000616,-9.1908549762,-910.4739318827,-3067.4214909252,-7378.5675671731,-48.2614993385,-44.8817563068,-40.942868738,-41.3085491968
-9.5021219089,-7.6254329276,-9.3485783436,-812.4060094988,-2850.4331069881,-7159.7438580428,-50.9750745957,-38.825930406,-35.1030864759,-38.6186715689,-9.8616267433,-7.6481170521,-9.2366099627,-908.1356925546,-3090.0686893554,-7339.4084543721,-48.5507478062,-42.9250400714,-41.7387211508,-41.7954128365
-9.3655769494,-7.8916380841,-9.3076082135,-808.8776183523,-2859.3628887835,-7124.2388536881,-53.3717138998,-37.9812537288,-37.1838630629,-38.7127253431,-9.963792341,-7.7172929645,-8.9638701719,-909.5226486253,-3074.1141742367,-7337.0491983524,-48.9472151915,-43.0966949893,-44.6068248433,-41.3427915783
-9.3971469906,-7.6927000256,-9.3467614737,-798.1779354267,-2869.0805354589,-7176.1515456744,-45.5590153983,-37.7922320652,-36.7416241754,-42.7857280261,-9.8944943954,-7.7615996584,-9.1019607338,-906.0389848965,-3093.7817545615,-7375.0064399577,-49.0069257013,-43.7357439255,-43.9514443416,-40.9110846478
-9.1440589009,-7.8235402162,-9.4077122559,-806.7846844135,-2868.9447925826,-7152.3105585572,-47.987647464,-38.1066355535,-36.0336099536,-39.191103774,-9.8704226577,-7.7542821845,-9.2090803205,-907.1986062354,-3082.1241963285,-7371.007986399,-46.8603651127,-43.8158327349,-39.7126874215,-39.8370735343
-8.9769397229,-7.7453580606,-9.451563788,-805.3782376745,-2863.7975604486,-7158.5081034877,-48.8265888494,-38.3843557706,-36.3235966264,-40.5699239823,-9.8508442395,-7.8730184049,-9.029533801,-903.5175199517,-3081.6441882644,-7348.2487862075,-49.4732268877,-43.5105328858,-42.5545017218,-40.3297476679
-9.2234739342,-7.8060863143,-9.3126963924,-809.566784377,-2873.8689550948,-7172.0667246127,-54.4654093618,-38.2901110221,-34.1659702665,-39.5179165702,-9.5466715153,-7.9402717544,-9.4168817896,-902.4139448237,-3069.7411639485,-7370.6226503929,-48.9092712819,-43.3793800643,-41.2228887986,-40.7103501083
-9.7266722596,-7.9039391821,-9.2774690322,-797.4634418538,-2856.5534451943,-7138.5670671257,-48.7515037194,-37.6301488954,-35.5897164849,-39.375238922,-9.9208236058,-7.7905136617,-9.1814974802,-904.6533658868,-3083.8790606625,-7344.0517117785,-49.9911387251,-43.6404557095,-44.0514122478,-41.2130316426
-9.4453538989,-7.7681137027,-9.3258902142,-812.3707240009,-2888.2641963334,-7160.7997988423,-50.0328728774,-39.4939807264,-38.6269358703,-38.6427302422,-9.7725292961,-8.0845223896,-9.3858827175,-911.6612537023,-3067.8330773363,-7356.8218771642,-49.5585888724,-45.1825229805,-41.060873929,-40.7783906661
-9.5098523563,-7.7809967094,-9.4219563322,-807.859211417,-2856.7756817853,-7145.3827955263,-49.5286460011,-38.4886442485,-35.551546365,-40.0019628357,-9.9445232231,-7.8199168359,-9.4017226988,-909.6014810131,-3086.7233636174,-7364.6130466803,-53.232926621,-42.6122955699,-40.1826198899,-41.1177764083
-9.8011558045,-7.6946929938,-9.4069042923,-790.6805875412,-2841.9060764162,-7138.8817358901,-48.8005513454,-37.6916734349,-36.574616566,-40.8123385633,-9.9211051603,-7.7101997805,-9.0465660003,-901.1088720374,-3085.4058348729,-7376.7491249077,-48.8425940102,-43.7102725723,-42.5042455803,-40.5506781502
-10.156148408,-7.705251878,-9.4710407402,-802.6776528258,-2859.8051571568,-7157.6633215105,-47.75921214,-38.015251811,-34.3781273667,-40.3736619258,-10.0148368382,-7.9362549551,-9.2112882646,-907.002175579,-3080.878942613,-7373.5322297421,-48.6245532138,-43.8218736828,-41.4772016184,-40.3264711313
-9.7624486509,-7.7439827883,-9.7854143544,-805.8888914408,-2840.8497231232,-7147.4970745933,-47.9292043844,-40.3399154202,-36.5308377489,-40.5351609465,-9.9236440607,-7.9568211811,-9.4064153658,-897.1845471822,-3098.0082659987,-7341.9294799015,-49.8050293808,-41.3861092286,-40.138801485,-40.6596553687
-10.3411255057,-7.7779149325,-9.3399739097,-815.4599504091,-2854.8811278607,-7164.2288593107,-49.1354679793,-37.4903708104,-33.9246614829,-39.986844205,-9.9234582142,-8.0200195171,-9.2272558317,-911.2678254507,-3093.0567124165,-7372.1072154495,-51.4851144187,-43.5073578597,-38.6217315947,-41.0942376024
-10.2291244296,-7.7712466063,-9.2826188199,-810.3607479514,-2875.0460315101,-7171.3749480553,-50.2388183777,-39.6554618866,-36.3981821746,-40.1347394436,-9.8774607433,-7.77841537,-9.4161457093,-905.2915003898,-3076.0173544208,-7341.8245644661,-50.5964944604,-44.7577059772,-40.5176527096,-40.3580910223
-10.2988126529,-7.8899088784,-9.7178142569,-800.1869320713,-2838.1973543106,-7173.5260911529,-44.2592807396,-38.8020415243,-35.0600363841,-39.6233627437,-9.8188124752,-7.9675058626,-9.2426219193,-900.3787264594,-3090.8802785959,-7368.2530207345,-51.9310578498,-42.2210889492,-38.8040785425,-40.1639869242
-10.034160079,-7.7653754135,-9.5930341269,-794.8398408128,-2869.2898179238,-7172.7833080546,-48.5340406613,-37.4715907339,-34.7013666504,-39.755468445,-9.8803990121,-7.8776033471,-9.1159237046,-897.0164393021,-3068.5997217236,-7350.0085595407,-50.5370623021,-43.6442016678,-41.2428347263,-40.7404596617
-9.6134169214,-7.5992546227,-9.5208961335,-804.9039525401,-2874.9327783209,-7134.6501073386,-48.2510779136,-39.3419019449,-36.7735846003,-39.6835195352,-9.6111604803,-7.9541313655,-9.2395408989,-912.7243311988,-3071.0738796831,-7350.5984165731,-48.2053623612,-42.9434027489,-41.5397957567,-40.9574829207
-9.430164877,-7.6590846796,-9.4021304002,-815.9486027607,-2875.3061143004,-7149.5842481653,-49.7380330354,-38.8848281875,-37.2481464088,-40.3425885638,-9.874407869,-7.9401541411,-9.429329223,-901.4685741888,-3082.761251213,-7369.3456502834,-49.8368615228,-44.5133947498,-38.4443736051,-41.1269708133
-9.5140702587,-7.7963027553,-9.2502197355,-806.4367346659,-2891.0324867386,-7185.0798519209,-47.896251103,-39.5280228166,-35.9011217286,-40.2286850618,-10.0649444693,-7.9162868258,-9.1716439366,-898.819024808,-3100.8378808267,-7365.5765376267,-49.9148219435,-42.0265854597,-41.9141031192,-40.8088717918
-8.937339732,-7.6555828085,-9.3374952333,-815.5468436218,-2861.2093167494,-7170.5704457885,-52.707832473,-39.4796788022,-39.4713994041,-39.6742211308,-9.8933986476,-7.8737567676,-9.0232376048,-892.1418904168,-3056.1930086559,-7354.0046792994,-51.514248712,-42.9545833181,-40.8914248351,-41.7586584348
-9.5460751184,-7.9138009042,-9.6373328281,-794.5407332173,-2874.3726459498,-7149.0624013522,-46.2048651896,-37.6743919419,-34.6596456051,-42.0441581447,-9.8098741033,-7.7414526747,-9.1285093931,-887.9931370625,-3076.9513428625,-7326.4780510987,-49.0221497291,-42.8239909138,-42.1727085705,-41.4482633107
-9.5262998418,-7.7163053025,-9.4097005575,-803.5739587475,-2863.6264819207,-7129.4501481972,-45.8898180457,-38.2033221735,-34.805289011,-38.6228432895,-9.7486101347,-7.7999583188,-9.1896683819,-910.4707910961,-3074.9323001095,-7377.4043448823,-48.8313978933,-42.5526464363,-40.6671000139,-41.1115137305
-9.3567690546,-7.7191229183,-9.4737454895,-815.7525918489,-2892.2042262391,-7144.9305935806,-51.661033073,-38.7547025278,-37.4475922218,-38.4763478637,-9.9927231678,-7.8126694733,-9.0661683677,-907.3266945938,-3082.7874313308,-7361.9689378761,-48.8349834871,-43.9796246797,-43.066732719,-40.9184894101
-9.8498551345,-7.7802064795,-9.3334598254,-810.5648367886,-2913.85602562,-7160.3208423464,-48.2475655861,-39.0966106687,-36.4314383244,-42.5619333147,-9.6090055267,-7.9414797882,-9.4521453533,-901.1746210629,-3061.9781445281,-7352.9470990396,-48.2998579984,-43.547391666,-39.1498516008,-40.5352238105
-9.8923427511,-7.8488093603,-9.7804796432,-788.0393175159,-2869.7657616446,-7108.5133126219,-45.3401091039,-37.3341846561,-35.88401983,-41.2638438629,-10.011027672,-7.9325987439,-9.0742670339,-905.7813863013,-3081.7952650155,-7394.0764069042,-49.4544190823,-43.406548931,-41.3738368836,-40.6941664609
-9.9343531616,-7.7603192132,-9.4721826276,-809.9091694761,-2891.2391473483,-7171.0052114569,-46.5692200068,-38.1629585254,-35.4264346019,-40.6022154086,-9.9008516577,-7.7309645288,-9.1626462663,-905.0735457748,-3090.5349175983,-7355.4887245474,-47.5318064051,-44.3527396627,-45.356087303,-40.6151958795
-9.8504038158,-7.8841605222,-9.4417466621,-818.1813919021,-2911.1239572556,-7176.2165390432,-50.2529845551,-38.5690900382,-35.1675897917,-41.1160210867,-10.0210426422,-7.7170803556,-9.0408036257,-915.6973340181,-3091.67319579,-7359.2231181495,-50.5327402954,-44.1264361725,-41.1391234236,-40.0952830789
-9.5894144201,-7.7770022649,-9.6011212357,-793.9434678066,-2882.2895026038,-7167.0922632235,-47.4145103834,-38.9227646656,-36.3002136444,-41.502007585,-9.8311588678,-7.9002527662,-9.2713412549,-897.4862187465,-3079.3458995779,-7345.358907237,-50.3228716217,-42.715412604,-41.6041687525,-41.742026933
-9.9162346177,-7.7336316879,-9.5415769547,-790.9827620174,-2868.4629633278,-7127.4487079521,-47.8189295517,-38.3217066769,-36.760012457,-40.634108869,-9.939315439,-7.8796060694,-9.2185139091,-892.9016437501,-3054.2083756397,-7340.6568515994,-50.6705339386,-42.2062757519,-38.2701153215,-41.4029775152
-9.0721586664,-7.8396892084,-9.385776268,-798.3430164126,-2873.8949043719,-7140.1948401192,-51.213945959,-38.0468760387,-34.6404424675,-41.4952122541,-9.8733021189,-7.714210799,-9.1056034005,-891.2787737657,-3094.7451551101,-7368.0085681383,-49.3264492924,-44.33698126,-41.9864752867,-40.640152253
-9.4784813835,-7.8216584011,-9.3701635302,-812.4306398196,-2864.7198276221,-7191.1198661581,-48.1017239695,-38.926399808,-35.3115116303,-39.1447444452,-10.0740616709,-7.8287384618,-9.0481841263,-899.593131125,-3070.4064866281,-7340.9025779675,-52.0936726793,-42.3752839651,-42.3265142845,-41.6242892077
-9.47537645,-7.8670765336,-9.5930907915,-789.1270568112,-2868.6930839666,-7153.8838243456,-45.7337496148,-37.4221997393,-35.8780102992,-38.6724820974,-9.826394299,-7.7283903832,-9.2796341344,-900.045938021,-3089.2535486731,-7339.0729267992,-48.4147884776,-42.6579427266,-41.3542229862,-40.8160719991
-9.30373947,-7.8911197451,-9.4762565637,-811.4898808018,-2872.7537845038,-7166.5181067908,-51.2932065437,-38.7442901818,-34.7202794385,-42.3798279301,-9.717275557,-7.7992262924,-9.1931450909,-904.9513169373,-3066.6587642842,-7379.1471690572,-47.7788275385,-45.4326532334,-42.1056308137,-41.3311983407
-9.2227798773,-7.8906524727,-9.5096922805,-813.8113635516,-2891.8522954857,-7181.1994296803,-47.2740738485,-39.579832538,-38.3037615605,-39.2154459216,-10.1203408935,-7.7030526772,-9.0910627945,-902.3349506593,-3083.0236373887,-7342.3141562279,-48.7257439938,-42.7888873982,-40.9357500565,-40.5092137623
-10.0111891285,-7.6971557279,-9.2894308267,-799.084572849,-2881.8967967322,-7122.4632007045,-46.0539102731,-37.4276063467,-35.587620875,-41.3624472972,-10.0706427024,-7.7934749741,-9.054547898,-898.9942621447,-3079.7189358766,-7366.2803745279,-47.0498009631,-43.7988326184,-43.1017826916,-40.909556242
-9.8511166343,-7.8535232239,-9.4941183958,-811.9077885804,-2890.3810998634,-7161.8732953127,-49.7195014567,-39.111187233,-33.9354716418,-40.1101111502,-9.6430350392,-7.9480468194,-9.5640156202,-905.5548764875,-3066.2973149721,-7340.5642745382,-48.616760871,-44.0623449542,-40.4007424753,-41.1600052519
-9.8289426873,-7.6847663077,-9.4700543899,-821.5843894488,-2870.1744573153,-7170.4610947857,-49.2787396948,-40.3064705149,-35.6981701571,-38.6905867526,-9.8827289644,-7.7303647636,-9.2274393614,-895.7425169995,-3080.0892888433,-7356.5496916851,-47.6180504464,-44.7576101586,-43.2518224547,-40.0725052485
